2026-04-03 17:47:39,KXMLBGAME-26APR031335MIANYY-NYY,YES,550.00,OTHER
2026-04-03 17:47:54,KXWTAMATCH-26APR03KEYBEN-BEN,YES,580.00,OTHER
2026-04-03 17:47:54,KXWTAMATCH-26APR03KEYBEN-BEN,YES,2205.74,OTHER
2026-04-03 17:47:54,KXMLBWINS-NYM-26-T90,NO,753.00,OTHER
2026-04-03 17:48:10,KXMVESPORTSMULTIGAMEEXTENDED-S202625384115E33-56DC5EEBE85,YES,565.71,OTHER
2026-04-03 17:48:10,KXWTAMATCH-26APR03ORTRIE-ORT,YES,1223.60,OTHER
2026-04-03 17:48:10,KXMLBGAME-26APR031305LADWSH-LAD,YES,1564.92,OTHER
2026-04-03 17:48:10,KXMLBGAME-26APR031305LADWSH-LAD,YES,1895.88,OTHER
2026-04-03 17:48:55,KXBTCD-26APR0317-T66299.99,YES,564.94,OTHER
2026-04-03 17:48:55,KXBTCD-26APR0317-T66299.99,YES,574.34,OTHER
2026-04-03 17:49:10,KXATPMATCH-26APR03ALTMAR-ALT,NO,572.75,OTHER
2026-04-03 17:49:25,KXMLBGAME-26APR031335MIANYY-MIA,YES,860.57,OTHER
2026-04-03 17:49:25,KXATPMATCH-26APR03DROMER-MER,NO,696.01,OTHER
2026-04-03 17:49:40,KXATPMATCH-26APR03DROMER-DRO,NO,820.00,OTHER
2026-04-03 17:50:11,KXMLBGAME-26APR031305LADWSH-LAD,YES,2520.00,OTHER
2026-04-03 17:50:11,KXMLBGAME-26APR031305LADWSH-LAD,YES,2520.00,OTHER
2026-04-03 17:50:11,KXMLBGAME-26APR031305LADWSH-LAD,YES,6578.88,OTHER
2026-04-03 17:50:11,KXWTAMATCH-26APR03KEYBEN-BEN,YES,550.00,OTHER
2026-04-03 17:50:11,KXWTAMATCH-26APR03KEYBEN-BEN,YES,550.00,OTHER
2026-04-03 17:50:11,KXNBAGAME-26APR03MINPHI-MIN,YES,868.53,OTHER
2026-04-03 17:50:11,KXMLBGAME-26APR031310STLDET-STL,YES,525.00,OTHER
2026-04-03 17:50:26,KXATPCHALLENGERMATCH-26APR03MIDDEL-DEL,YES,770.50,OTHER
2026-04-03 17:50:26,KXATPCHALLENGERMATCH-26APR03MIDDEL-DEL,YES,610.37,OTHER
2026-04-03 17:50:41,KXWTAMATCH-26APR03ORTRIE-RIE,YES,1613.86,OTHER
2026-04-03 17:50:56,KXMARMAD-26-ARIZ,YES,764.66,OTHER
2026-04-03 17:51:26,KXKYPRIMARY-01R26-DSIM,NO,753.69,OTHER
2026-04-03 17:51:26,KXWTAMATCH-26APR03KEYBEN-BEN,YES,3783.83,OTHER
2026-04-03 17:51:26,KXWTAMATCH-26APR03KEYBEN-BEN,YES,5428.22,OTHER
2026-04-03 17:51:26,KXMLBSPREAD-26APR031410SDBOS-SD2,NO,859.30,OTHER
2026-04-03 17:51:41,KXMLBGAME-26APR031310STLDET-DET,YES,2057.22,OTHER
2026-04-03 17:51:41,KXMLBSPREAD-26APR031612BALPIT-BAL2,NO,1265.40,OTHER
2026-04-03 17:51:41,KXATPMATCH-26APR03ALTMAR-ALT,NO,776.80,OTHER
2026-04-03 17:51:41,KXATPMATCH-26APR03TIEBUR-TIE,YES,579.04,OTHER
2026-04-03 17:51:56,KXSAUDIPLGAME-26APR03ITJHAZ-HAZ,NO,1244.16,OTHER
2026-04-03 17:51:56,KXWTAMATCH-26APR03KEYBEN-BEN,YES,580.00,OTHER
2026-04-03 17:51:56,KXWTAMATCH-26APR03KEYBEN-BEN,YES,580.00,OTHER
2026-04-03 17:51:56,KXWTAMATCH-26APR03KEYBEN-BEN,YES,580.00,OTHER
2026-04-03 17:51:56,KXWTAMATCH-26APR03KEYBEN-BEN,YES,580.00,OTHER
2026-04-03 17:51:56,KXWTAMATCH-26APR03KEYBEN-BEN,YES,580.00,OTHER
2026-04-03 17:51:57,KXWTAMATCH-26APR03KEYBEN-BEN,YES,580.00,OTHER
2026-04-03 17:51:57,KXMLBGAME-26APR031335MIANYY-MIA,NO,1971.52,OTHER
2026-04-03 17:51:57,KXMLBGAME-26APR031335MIANYY-NYY,YES,2006.90,OTHER
2026-04-03 17:52:12,KXMVECROSSCATEGORY-S20261073E8C0972-ED1CD0E4BB4,YES,761.12,OTHER
2026-04-03 17:52:12,KXLEADERNBASTL-26-KLEO,NO,2912.91,OTHER
2026-04-03 17:52:12,KXMVECROSSCATEGORY-S20263C1F801893B-AB4B8030D10,YES,1427.19,OTHER
2026-04-03 17:52:27,KXMLBGAME-26APR031335MIANYY-MIA,NO,760.00,OTHER
2026-04-03 17:52:42,KXMLBTOTAL-26APR031335MIANYY-10,YES,590.00,OTHER
2026-04-03 17:52:57,KXWTAMATCH-26APR03ORTRIE-ORT,YES,620.00,OTHER
2026-04-03 17:52:57,KXWTAMATCH-26APR03ORTRIE-ORT,YES,620.00,OTHER
2026-04-03 17:52:57,KXWTAMATCH-26APR03ORTRIE-ORT,YES,620.00,OTHER
2026-04-03 17:52:57,KXWTAMATCH-26APR03ORTRIE-ORT,YES,620.00,OTHER
2026-04-03 17:52:57,KXPGATOUR-VATO26-RMAC,NO,504.21,OTHER
2026-04-03 17:52:57,KXNCAAMBNEXTCOACH-UNC26-GMCC,NO,910.00,OTHER
2026-04-03 17:53:27,KXATPMATCH-26APR03TIEBUR-TIE,NO,2847.65,OTHER
2026-04-03 17:53:27,KXATPMATCH-26APR03TIEBUR-TIE,NO,713.05,OTHER
2026-04-03 17:53:42,KXATPMATCH-26APR03DROMER-DRO,NO,1193.70,OTHER
2026-04-03 17:53:42,KXLIGUE1GAME-26APR03PSGTFC-PSG,YES,529.62,OTHER
2026-04-03 17:53:42,KXLIGUE1GAME-26APR03PSGTFC-PSG,YES,1298.70,OTHER
2026-04-03 17:53:42,KXMLBGAME-26APR031335MIANYY-NYY,NO,1295.04,OTHER
2026-04-03 17:53:58,KXMLBGAME-26APR031335MIANYY-NYY,YES,1155.00,OTHER
2026-04-03 17:53:58,KXMLBGAME-26APR031335MIANYY-NYY,YES,1925.00,OTHER
2026-04-03 17:53:58,KXMLBGAME-26APR031335MIANYY-NYY,YES,1540.00,OTHER
2026-04-03 17:54:13,KXATPMATCH-26APR03TIEBUR-BUR,NO,1181.41,OTHER
2026-04-03 17:54:43,KXATPMATCH-26APR03DROMER-MER,NO,866.50,OTHER
2026-04-03 17:54:43,KXIPLGAME-26APR04RRGT-RR,YES,510.00,OTHER
2026-04-03 17:54:43,KXATPMATCH-26APR03TIEBUR-TIE,YES,1392.48,OTHER
2026-04-03 17:54:43,KXATPMATCH-26APR03TIEBUR-TIE,YES,502.20,OTHER
2026-04-03 17:54:43,KXMLBGAME-26APR031410SDBOS-BOS,YES,649.62,OTHER
2026-04-03 17:54:58,KXATPMATCH-26APR03DROMER-MER,YES,991.34,OTHER
